user_id,signup_date,platform,acquisition_channel,is_internal
U003499,2026-03-04,android,press,false
U003500,2026-01-22,ios,organic,false
U003501,2026-03-14,ios,organic,false
U003502,2026-02-19,android,organic,false
U003503,2026-02-18,ios,organic,false
U003504,2026-04-04,android,press,false
U003505,2026-01-09,android,organic,false
U003506,2025-09-16,ios,referral,false
U003507,2026-02-13,android,organic,false
U003508,2025-10-29,ios,organic,false
U003509,2026-05-04,android,organic,false
U003510,2026-03-25,android,paid_social,false
U003511,2025-11-19,ios,organic,false
U003512,2026-04-24,android,referral,false
U003513,2026-01-21,android,paid_social,false
U003514,2025-12-13,android,referral,false
U003515,2026-02-10,android,paid_social,false
U003516,2025-12-11,android,referral,false
U003517,2026-03-29,android,paid_social,false
U003518,2025-10-20,android,organic,false
U003519,2026-03-20,android,referral,false
U003520,2026-05-10,ios,paid_social,false
U003521,2025-11-01,android,organic,false
U003522,2026-03-25,android,referral,false
U003523,2025-09-12,android,referral,false
U003524,2026-04-08,android,paid_social,false
U003525,2026-01-27,ios,organic,false
U003526,2026-03-23,android,organic,false
U003527,2025-09-03,android,paid_social,false
U003528,2026-01-31,android,organic,false
U003529,2025-10-17,android,paid_social,false
U003530,2025-10-12,android,paid_social,false
U003531,2026-05-20,ios,press,false
U003532,2025-10-30,android,organic,false
U003533,2025-09-03,android,referral,false
U003534,2026-04-20,ios,organic,false
U003535,2026-01-25,android,organic,false
U003536,2026-03-30,android,organic,false
U003537,2026-04-08,android,press,false
U003538,2025-11-01,ios,organic,false
U003539,2025-11-16,ios,organic,false
U003540,2025-10-19,android,organic,false
U003541,2025-12-29,ios,organic,false
U003542,2025-09-01,android,paid_social,false
U003543,2026-05-14,ios,referral,false
U003544,2025-11-13,ios,organic,false
U003545,2026-04-20,ios,referral,false
U003546,2025-12-26,android,organic,false
U003547,2026-02-24,android,organic,false
U003548,2025-10-16,ios,organic,false
U003549,2026-04-22,ios,organic,false
U003550,2026-05-23,ios,paid_social,false
U003551,2025-11-25,android,organic,false
U003552,2025-09-28,ios,organic,false
U003553,2026-04-28,android,paid_social,false
U003554,2026-05-14,android,paid_social,false
U003555,2025-09-30,android,organic,false
U003556,2026-05-11,android,organic,false
U003557,2025-10-28,ios,organic,false
U003558,2026-02-02,android,organic,false
U003559,2026-01-23,android,paid_social,false
U003560,2026-01-10,android,organic,false
U003561,2026-01-11,ios,paid_social,false
U003562,2026-03-30,ios,referral,false
U003563,2026-02-07,android,referral,false
U003564,2026-04-13,android,organic,false
U003565,2026-01-29,android,organic,false
U003566,2026-01-10,ios,referral,false
U003567,2026-01-10,ios,referral,false
U003568,2026-02-18,android,referral,false
U003569,2025-11-14,ios,organic,false
U003570,2025-10-05,android,press,false
U003571,2026-03-08,android,organic,false
U003572,2025-11-29,ios,paid_social,false
U003573,2026-01-30,android,press,false
U003574,2026-04-15,android,organic,false
U003575,2026-02-03,android,organic,false
U003576,2026-04-24,android,organic,false
U003577,2025-11-19,ios,organic,false
U003578,2026-03-11,android,organic,false
U003579,2026-02-26,android,organic,false
U003580,2025-10-02,android,paid_social,false
U003581,2026-05-16,android,paid_social,false
U003582,2026-05-28,android,paid_social,false
U003583,2026-03-06,ios,organic,false
U003584,2025-09-18,ios,organic,false
U003585,2025-11-18,android,organic,false
U003586,2026-04-12,android,paid_social,false
U003587,2026-03-26,android,referral,false
U003588,2026-04-23,ios,referral,false
U003589,2025-09-30,ios,organic,false
U003590,2025-09-10,android,organic,false
U003591,2026-02-03,ios,paid_social,false
U003592,2025-12-27,android,organic,false
U003593,2026-03-29,android,organic,false
U003594,2026-04-14,ios,paid_social,false
U003595,2025-09-07,android,paid_social,false
U003596,2025-11-09,ios,organic,false
U003597,2026-01-17,android,organic,false
U003598,2026-01-26,ios,referral,false
U003599,2025-10-21,ios,organic,false
U003600,2025-11-08,android,organic,false
U003601,2026-03-11,android,paid_social,false
U003602,2025-10-09,android,paid_social,false
U003603,2025-10-09,ios,paid_social,false
U003604,2026-03-03,android,organic,false
U003605,2026-05-10,android,referral,false
U003606,2025-11-24,ios,organic,false
U003607,2025-09-18,android,paid_social,false
U003608,2026-03-29,android,referral,false
U003609,2025-12-11,ios,press,false
U003610,2025-12-06,android,paid_social,false
U003611,2026-02-03,ios,organic,false
U003612,2026-04-23,ios,referral,false
U003613,2026-04-11,android,organic,false
U003614,2026-03-09,android,organic,false
U003615,2026-03-08,android,press,false
U003616,2026-02-12,android,paid_social,false
U003617,2025-11-29,android,organic,false
U003618,2025-09-16,ios,paid_social,false
U003619,2025-10-23,android,organic,false
U003620,2025-12-06,android,press,false
U003621,2026-01-31,ios,referral,false
U003622,2025-09-03,android,referral,false
U003623,2025-09-05,android,organic,false
U003624,2026-05-23,android,organic,false
U003625,2025-11-01,android,organic,false
U003626,2025-11-18,android,paid_social,false
U003627,2026-02-10,android,organic,false
U003628,2025-11-28,ios,paid_social,false
U003629,2025-10-04,android,paid_social,false
U003630,2026-05-06,android,referral,false
U003631,2026-01-31,ios,organic,false
U003632,2025-10-27,android,press,false
U003633,2025-09-13,android,organic,false
U003634,2025-09-25,android,organic,false
U003635,2026-05-19,ios,organic,false
U003636,2025-11-05,ios,referral,false
U003637,2026-02-22,android,organic,false
U003638,2025-10-18,android,organic,false
U003639,2026-01-23,ios,organic,false
U003640,2025-12-23,ios,paid_social,false
U003641,2025-12-14,ios,organic,false
U003642,2026-01-21,android,paid_social,false
U003643,2026-03-10,android,organic,false
U003644,2025-10-17,android,organic,false
U003645,2026-04-02,android,organic,false
U003646,2026-02-08,ios,paid_social,false
U003647,2025-10-05,ios,organic,false
U003648,2025-09-05,ios,organic,false
U003649,2025-11-24,ios,organic,false
U003650,2025-09-26,android,organic,false
U003651,2026-02-20,ios,organic,false
U003652,2026-03-04,android,press,false
U003653,2026-04-27,ios,organic,false
U003654,2026-03-01,ios,paid_social,false
U003655,2026-01-18,android,paid_social,false
U003656,2026-04-07,ios,organic,false
U003657,2026-02-26,ios,organic,false
U003658,2026-05-06,ios,organic,false
U003659,2025-09-24,android,organic,false
U003660,2026-03-01,ios,organic,false
U003661,2026-02-16,android,organic,false
U003662,2026-05-17,android,referral,false
U003663,2026-02-07,android,referral,false
U003664,2025-10-10,ios,organic,false
U003665,2026-03-19,ios,organic,false
U003666,2025-10-22,ios,organic,false
U003667,2025-09-25,ios,press,false
U003668,2025-11-03,ios,paid_social,false
U003669,2026-03-15,android,organic,false
U003670,2026-03-31,ios,organic,false
U003671,2026-05-02,ios,organic,false
U003672,2025-11-25,ios,press,false
U003673,2025-09-24,ios,paid_social,false
U003674,2026-05-20,android,organic,false
U003675,2026-01-23,android,paid_social,false
U003676,2026-04-13,android,paid_social,false
U003677,2025-09-08,ios,referral,false
U003678,2026-01-31,android,organic,false
U003679,2025-10-07,android,organic,false
U003680,2026-01-28,android,paid_social,false
U003681,2025-11-16,android,paid_social,false
U003682,2026-03-30,android,referral,false
U003683,2025-11-15,ios,organic,false
U003684,2026-01-17,android,organic,false
U003685,2026-02-07,ios,organic,false
U003686,2026-01-16,ios,organic,false
U003687,2025-12-07,android,organic,false
U003688,2025-10-22,android,organic,false
U003689,2026-04-11,android,organic,false
U003690,2026-05-20,ios,referral,false
U003691,2026-03-06,ios,referral,false
U003692,2025-11-30,android,organic,false
U003693,2026-03-08,android,organic,false
U003694,2026-02-06,android,referral,false
U003695,2026-05-22,android,referral,false
U003696,2026-05-21,android,organic,false
U003697,2026-03-05,android,organic,false
U003698,2026-04-16,ios,organic,false
U003699,2025-11-14,ios,paid_social,false
U003700,2026-02-17,android,organic,false
U003701,2025-12-07,android,paid_social,false
U003702,2026-04-11,android,referral,false
U003703,2026-03-29,android,organic,false
U003704,2025-10-06,android,referral,false
U003705,2026-04-27,ios,press,false
U003706,2026-02-23,ios,paid_social,false
U003707,2026-02-14,android,referral,false
U003708,2026-03-25,ios,organic,false
U003709,2025-10-06,ios,press,false
U003710,2026-05-09,ios,organic,false
U003711,2026-05-04,android,paid_social,false
U003712,2025-10-31,android,paid_social,false
U003713,2026-01-05,android,organic,false
U003714,2025-11-08,ios,organic,false
U003715,2025-11-08,android,paid_social,false
U003716,2026-03-06,android,organic,false
U003717,2026-01-17,android,organic,false
U003718,2026-03-23,android,press,false
U003719,2026-05-27,android,referral,false
U003720,2026-02-15,ios,organic,false
U003721,2026-01-21,ios,organic,false
U003722,2025-09-20,android,organic,false
U003723,2026-02-12,android,organic,false
U003724,2026-01-08,ios,organic,false
U003725,2026-05-25,ios,organic,false
U003726,2025-11-03,ios,organic,false
U003727,2025-10-12,android,press,false
U003728,2025-09-21,android,organic,false
U003729,2025-10-15,ios,referral,false
U003730,2026-01-03,ios,organic,false
U003731,2026-03-18,ios,paid_social,false
U003732,2025-09-15,android,press,false
U003733,2026-05-22,ios,organic,false
U003734,2026-01-25,android,organic,false
U003735,2026-02-20,android,paid_social,false
U003736,2025-09-10,android,paid_social,false
U003737,2025-10-03,ios,press,false
U003738,2025-09-21,android,organic,false
U003739,2025-10-06,android,organic,false
U003740,2026-01-24,ios,referral,false
U003741,2025-10-11,android,paid_social,false
U003742,2025-11-05,ios,referral,false
U003743,2025-09-02,android,paid_social,false
U003744,2025-12-15,android,paid_social,false
U003745,2026-01-16,android,organic,false
U003746,2025-12-10,ios,paid_social,false
U003747,2026-05-19,android,organic,false
U003748,2026-05-17,ios,referral,false
U003749,2026-01-07,android,referral,false
U003750,2025-12-01,ios,referral,false
U003751,2025-09-08,android,paid_social,false
U003752,2025-10-17,android,press,false
U003753,2025-10-01,android,organic,false
U003754,2025-10-30,android,referral,false
U003755,2025-10-09,ios,organic,false
U003756,2026-03-20,ios,organic,false
U003757,2025-10-02,android,organic,false
U003758,2026-01-15,android,organic,false
U003759,2025-10-18,android,press,false
U003760,2025-09-15,android,organic,false
U003761,2026-02-27,android,organic,false
U003762,2026-05-17,android,organic,false
U003763,2025-12-07,android,press,false
U003764,2026-03-08,ios,organic,false
U003765,2025-12-13,android,referral,false
U003766,2025-11-25,ios,press,false
U003767,2026-01-12,ios,organic,false
U003768,2026-03-12,ios,organic,false
U003769,2026-05-22,ios,organic,false
U003770,2025-12-20,android,organic,false
U003771,2026-02-13,ios,paid_social,false
U003772,2025-09-29,ios,organic,false
U003773,2026-03-12,android,paid_social,false
U003774,2026-05-02,ios,organic,false
U003775,2026-03-10,android,paid_social,false
U003776,2025-10-21,android,organic,false
U003777,2026-01-25,ios,paid_social,false
U003778,2025-09-19,android,organic,false
U003779,2025-10-15,ios,organic,false
U003780,2025-10-15,ios,organic,false
U003781,2025-12-03,ios,referral,false
U003782,2025-09-30,android,paid_social,false
U003783,2025-12-12,android,referral,false
U003784,2026-02-14,android,organic,false
U003785,2025-09-08,ios,organic,false
U003786,2026-04-16,ios,organic,false
U003787,2026-02-14,android,press,false
U003788,2025-10-29,android,referral,false
U003789,2026-02-28,android,paid_social,false
U003790,2025-10-24,ios,organic,false
U003791,2026-03-16,android,paid_social,false
U003792,2026-02-08,android,organic,false
U003793,2025-09-04,ios,organic,false
U003794,2025-12-28,ios,referral,false
U003795,2026-04-19,ios,organic,false
U003796,2026-01-16,ios,paid_social,false
U003797,2026-02-20,ios,organic,false
U003798,2026-01-28,android,organic,false
U003799,2026-04-03,android,organic,false
U003800,2026-02-23,android,organic,false
U003801,2026-04-24,android,organic,false
U003802,2025-09-21,android,organic,false
U003803,2025-09-05,ios,organic,false
U003804,2025-11-18,android,paid_social,false
U003805,2026-04-08,android,referral,false
U003806,2025-12-11,android,paid_social,false
U003807,2025-12-24,ios,organic,false
U003808,2026-05-14,android,referral,false
U003809,2026-01-16,android,organic,false
U003810,2026-01-06,android,organic,false
U003811,2026-02-22,ios,paid_social,false
U003812,2026-04-29,android,referral,false
U003813,2026-03-29,ios,paid_social,false
U003814,2026-03-30,ios,press,false
U003815,2026-03-25,android,paid_social,false
U003816,2026-05-21,android,organic,false
U003817,2026-02-02,ios,organic,false
U003818,2025-10-26,ios,paid_social,false
U003819,2026-01-09,ios,paid_social,false
U003820,2025-10-28,android,organic,false
U003821,2026-01-04,ios,press,false
U003822,2026-03-04,ios,organic,false
U003823,2025-10-12,android,referral,false
U003824,2026-04-28,ios,paid_social,false
U003825,2026-03-10,android,paid_social,false
U003826,2026-01-01,ios,press,false
U003827,2026-05-10,android,referral,false
U003828,2025-10-09,android,organic,false
U003829,2026-03-02,android,paid_social,false
U003830,2025-12-08,android,paid_social,false
U003831,2025-12-28,android,organic,false
U003832,2025-12-11,android,organic,false
U003833,2026-05-11,android,organic,false
U003834,2026-02-05,android,press,false
U003835,2026-01-04,android,referral,false
U003836,2026-01-15,android,organic,false
U003837,2025-12-13,android,organic,false
U003838,2025-10-08,android,press,false
U003839,2025-11-24,ios,paid_social,false
U003840,2026-04-16,android,organic,false
U003841,2026-04-10,android,organic,false
U003842,2026-01-13,ios,organic,false
U003843,2026-05-14,android,paid_social,false
U003844,2026-04-01,android,organic,false
U003845,2025-12-25,android,paid_social,false
U003846,2025-12-24,ios,paid_social,false
U003847,2025-11-23,ios,organic,false
U003848,2025-10-13,android,organic,false
U003849,2025-10-20,android,referral,false
U003850,2026-02-12,ios,organic,false
U003851,2026-03-20,android,press,false
U003852,2025-11-25,ios,organic,false
U003853,2026-02-21,ios,organic,false
U003854,2026-05-18,ios,referral,false
U003855,2026-01-05,android,paid_social,false
U003856,2025-11-11,android,paid_social,false
U003857,2025-11-15,ios,organic,false
U003858,2025-09-02,ios,organic,false
U003859,2026-02-25,android,paid_social,false
U003860,2025-09-24,android,organic,false
U003861,2026-01-26,android,paid_social,false
U003862,2026-05-08,android,organic,false
U003863,2026-05-03,android,organic,false
U003864,2025-12-25,ios,press,false
U003865,2025-12-19,android,organic,false
U003866,2025-10-12,ios,referral,false
U003867,2026-01-02,android,referral,false
U003868,2026-04-08,android,paid_social,false
U003869,2026-02-05,android,paid_social,false
U003870,2026-03-28,android,organic,false
U003871,2025-11-08,ios,paid_social,false
U003872,2025-09-24,ios,paid_social,false
U003873,2026-02-23,android,paid_social,false
U003874,2026-01-29,ios,referral,false
U003875,2026-03-16,android,organic,false
